witness,year,idx,id,raw_id,is_kalend,n_words,SCOT,SCOT_AMBIG,INSULAR,MIDLAND,MUNSTER,TERRITORY,IONA,sha1
AU,783,4,AU783.4,U783.4,0,26,0,0,0,0,0,0,0,af2a5a66d701
AU,783,5,AU783.5,U783.5,0,18,0,0,0,0,0,0,0,a925881c6dff
AU,783,6,AU783.6,U783.6,0,16,0,0,0,0,0,0,0,96ce7a26a872
AU,783,7,AU783.7,U783.7,0,17,0,0,0,0,0,0,0,882154b408d0
AU,783,8,AU783.8,U783.8,0,5,0,0,0,0,0,0,0,d4b79e81b586
AU,783,9,AU783.9,U783.9,0,15,0,0,0,0,0,0,0,a928c935ddfb
AU,784,0,AU784.0,U784.0,1,7,0,0,0,0,0,0,0,8a578ba612fc
AU,784,1,AU784.1,U784.1,0,7,0,0,0,1,0,0,0,c24ae63664e4
AU,784,2,AU784.2,U784.2,0,74,0,0,0,1,0,0,0,c2121d9ffe8f
AU,784,3,AU784.3,U784.3,0,5,0,0,0,0,0,0,0,1f27bca488d3
AU,784,4,AU784.4,U784.4,0,13,0,0,0,0,0,0,0,388a92eeba34
AU,784,5,AU784.5,U784.5,0,14,0,0,0,0,0,0,0,40b1f506626d
AU,784,6,AU784.6,U784.6,0,13,0,0,0,0,0,0,0,9fa4a7f1185a
AU,784,7,AU784.7,U784.7,0,17,0,0,0,0,0,0,0,c1de516ca37a
AU,784,8,AU784.8,U784.8,0,43,0,0,0,1,0,0,0,f2f25da94047
AU,784,9,AU784.9,U784.9,0,13,0,0,0,1,0,0,0,364ed27f3546
AU,785,0,AU785.0,U785.0,1,7,0,0,0,0,0,0,0,68a746a0d1c0
AU,785,1,AU785.1,U785.1,0,75,0,0,0,0,1,0,0,511987c91773
AU,785,2,AU785.2,U785.2,0,9,0,0,0,0,0,0,0,55b7bd142e19
AU,785,3,AU785.3,U785.3,0,10,0,0,0,0,0,0,0,cc7cde27beb5
AU,785,4,AU785.4,U785.4,0,11,0,0,0,0,0,0,0,620b5183830e
AU,785,5,AU785.5,U785.5,0,6,0,0,0,0,0,0,0,24881326c967
AU,786,0,AU786.0,U786.0,1,7,0,0,0,0,0,0,0,7e7485a60eec
AU,786,1,AU786.1,U786.1,0,49,0,0,0,1,0,0,0,29134146742d
AU,786,2,AU786.2,U786.2,0,9,0,0,0,0,0,0,0,22b565cbc584
AU,786,3,AU786.3,U786.3,0,22,0,0,0,1,0,0,0,593f6194069c
AU,786,4,AU786.4,U786.4,0,13,0,0,0,0,0,0,0,7f58cd56b6b0
AU,786,5,AU786.5,U786.5,0,12,0,0,0,0,0,0,0,5ea977233e87
AU,786,6,AU786.6,U786.6,0,43,0,0,0,0,0,0,0,db783741beb8
AU,786,7,AU786.7,U786.7,0,23,0,0,0,0,0,0,0,abb94d63f78f
AU,786,8,AU786.8,U786.8,0,10,0,0,0,0,0,0,0,e726d045c5c6
AU,786,9,AU786.9,U786.9,0,5,0,0,0,0,0,0,0,74cf3ca59e4a
AU,787,0,AU787.0,U787.0,1,7,0,0,0,0,0,0,0,277684cc183a
AU,787,1,AU787.1,U787.1,0,58,0,0,0,1,0,0,0,5d61d07340f7
AU,787,2,AU787.2,U787.2,0,9,0,0,0,0,0,0,0,f924f0ae46b6
AU,787,3,AU787.3,U787.3,0,28,0,0,0,0,0,0,0,a46688567448
AU,787,4,AU787.4,U787.4,0,26,0,0,0,0,0,0,0,46d33768e2eb
AU,787,5,AU787.5,U787.5,0,15,0,0,0,1,1,0,0,ae8b85b6dbbe
AU,787,6,AU787.6,U787.6,0,26,0,0,0,0,0,0,0,659b0f845d8c
AU,787,7,AU787.7,U787.7,0,9,0,0,0,0,0,0,0,6e9bc7087d4f
AU,788,0,AU788.0,U788.0,1,7,0,0,0,0,0,0,0,9349c3a051e6
AU,788,1,AU788.1,U788.1,0,12,0,0,0,0,0,0,0,c914a4601042
AU,788,2,AU788.2,U788.2,0,6,0,0,0,0,0,0,0,c6a766fbcbb9
AU,788,3,AU788.3,U788.3,0,9,0,0,0,0,0,0,0,8b21d3610a0c
AU,788,4,AU788.4,U788.4,0,14,0,0,0,0,0,0,0,5aa93ac1f86c
AU,788,5,AU788.5,U788.5,0,6,0,0,0,0,0,0,0,bf945a61e2d1
AU,788,6,AU788.6,U788.6,0,8,0,0,0,0,0,0,0,f171eabb120e
AU,788,7,AU788.7,U788.7,0,11,0,0,0,0,0,0,0,ca2716897716
AU,788,8,AU788.8,U788.8,0,9,0,0,0,0,0,0,0,7431a1158801
AU,788,9,AU788.9,U788.9,0,6,0,0,0,0,0,0,0,bd027fd56245
AU,788,10,AU788.10,U788.10,0,5,0,0,0,0,0,0,0,c904a298ec58
AU,789,0,AU789.0,U789.0,1,7,0,0,0,0,0,0,0,e6188d21155a
AU,789,1,AU789.1,U789.1,0,8,0,0,0,1,0,0,0,4283c28dc84b
AU,789,2,AU789.2,U789.2,0,9,0,0,0,0,0,0,0,584e2773de9b
AU,789,3,AU789.3,U789.3,0,18,0,0,0,1,0,0,0,595a6ce5839b
AU,789,4,AU789.4,U789.4,0,11,0,0,0,0,0,0,0,7805538425ca
AU,789,5,AU789.5,U789.5,0,8,0,0,0,0,0,0,0,65e0e2abec7f
AU,789,6,AU789.6,U789.6,0,11,0,0,0,1,0,0,0,3b99ff669713
AU,789,7,AU789.7,U789.7,0,14,0,0,0,0,0,0,0,2017b6f27147
AU,789,8,AU789.8,U789.8,0,17,0,0,0,1,0,0,0,52d0d0c756d1
AU,789,9,AU789.9,U789.9,0,16,0,0,0,0,0,0,0,dcbb658ff209
AU,789,10,AU789.10,U789.10,0,23,0,0,0,0,0,0,0,9719df68fd22
AU,789,11,AU789.11,U789.11,0,19,1,0,0,0,0,1,0,070e1a1ab28d
AU,789,12,AU789.12,U789.12,0,27,0,0,0,0,0,0,0,67bbfd8a9ae1
AU,789,13,AU789.13,U789.13,0,6,0,0,0,0,0,0,0,93053e8d8048
AU,789,14,AU789.14,U789.14,0,6,0,0,0,0,0,0,0,eb3f82c09c7c
AU,789,15,AU789.15,U789.15,0,13,0,0,0,0,1,0,0,0a4068d9c4a3
AU,789,16,AU789.16,U789.16,0,31,0,0,0,0,0,0,0,276bef640bf4
AU,789,17,AU789.17,U789.17,0,21,0,0,0,0,0,0,0,36d1792c4533
AU,790,0,AU790.0,U790.0,1,7,0,0,0,0,0,0,0,32d6577a7b32
AU,790,1,AU790.1,U790.1,0,7,1,0,0,0,0,1,0,7dda5204bb29
AU,790,2,AU790.2,U790.2,0,45,0,0,0,0,0,0,0,a6e61fadc271
AU,790,3,AU790.3,U790.3,0,30,0,0,0,0,0,0,0,d192d0ffc04c
AU,790,4,AU790.4,U790.4,0,6,0,0,0,0,0,0,0,f2464b1cf2b3
AU,790,5,AU790.5,U790.5,0,14,0,0,0,0,0,0,0,7e7936cd456c
AU,790,6,AU790.6,U790.6,0,10,0,0,0,0,0,0,0,600e36aab76a
AU,790,7,AU790.7,U790.7,0,12,0,0,0,0,0,0,0,158f043108ab
AU,791,0,AU791.0,U791.0,1,6,0,0,0,0,0,0,0,94a2360b8158
AU,791,1,AU791.1,U791.1,0,57,1,0,0,1,0,0,1,9e22d7647973
AU,791,2,AU791.2,U791.2,0,5,0,0,0,0,0,0,0,eed2959a7be1
AU,791,3,AU791.3,U791.3,0,6,0,0,0,0,0,0,0,e83e0dd53694
AU,791,4,AU791.4,U791.4,0,22,0,0,0,0,0,0,0,1fbc8f26b899
AU,791,5,AU791.5,U791.5,0,37,0,0,0,1,0,0,0,7b1b8722b816
AU,791,6,AU791.6,U791.6,0,7,0,0,0,0,0,0,0,30485b0f1f50
AU,792,0,AU792.0,U792.0,1,7,0,0,0,0,0,0,0,f704e7c3ae78
AU,792,1,AU792.1,U792.1,0,25,0,0,0,0,0,0,0,c60b07d30138
AU,792,2,AU792.2,U792.2,0,28,0,0,0,0,0,0,0,89b1cf080ffa
AU,792,3,AU792.3,U792.3,0,40,0,0,0,0,0,0,0,862dd6346208
AU,792,4,AU792.4,U792.4,0,36,1,0,0,0,0,1,0,9fd001d01aec
AU,793,0,AU793.0,U793.0,1,7,0,0,0,0,0,0,0,54306b742d3c
AU,793,1,AU793.1,U793.1,0,47,0,0,0,1,1,0,0,fa0b49d81c5e
AU,793,2,AU793.2,U793.2,0,13,0,0,0,0,0,0,0,6a1e57b05fac
AU,793,3,AU793.3,U793.3,0,16,0,0,0,0,1,0,0,2bc5ab83abc6
AU,793,4,AU793.4,U793.4,0,33,0,0,0,1,0,0,0,75f72aace299
AU,793,5,AU793.5,U793.5,0,9,0,0,0,0,0,0,0,796a20a42a1b
AU,794,0,AU794.0,U794.0,1,7,0,0,0,0,0,0,0,175b0da3e235
AU,794,1,AU794.1,U794.1,0,25,0,0,0,1,0,0,0,48bcbc9ab0a3
AU,794,2,AU794.2,U794.2,0,15,0,0,0,1,0,0,0,5a1da2818965
AU,794,3,AU794.3,U794.3,0,16,0,0,0,0,0,0,0,d8f9d0689c8e
AU,794,4,AU794.4,U794.4,0,7,0,0,0,0,0,0,0,bf8511400e30
AU,794,5,AU794.5,U794.5,0,9,0,0,0,0,0,0,0,592993679c96
AU,794,6,AU794.6,U794.6,0,11,0,0,0,0,1,0,0,cf1a2c7820af
AU,794,7,AU794.7,U794.7,0,9,0,0,1,0,0,0,0,e0cc562f5350
AU,794,8,AU794.8,U794.8,0,10,0,0,0,0,0,0,0,69129d0be4c4
AU,795,0,AU795.0,U795.0,1,7,0,0,0,0,0,0,0,6291124a6500
AU,795,1,AU795.1,U795.1,0,44,0,0,0,1,0,0,0,f5980d416194
AU,795,2,AU795.2,U795.2,0,16,0,0,0,0,0,0,0,1ba24228fe45
AU,795,3,AU795.3,U795.3,0,14,1,1,0,0,0,1,0,f4e81af6cc56
AU,795,4,AU795.4,U795.4,0,10,0,0,0,1,0,0,0,9e684b2e8034
AU,795,5,AU795.5,U795.5,0,21,0,0,0,0,0,0,0,f36cb34bbf72
AU,796,0,AU796.0,U796.0,1,7,0,0,0,0,0,0,0,40e176b5370a
AU,796,1,AU796.1,U796.1,0,23,0,0,0,0,1,0,0,a973addbbcc9
AU,796,2,AU796.2,U796.2,0,8,0,0,1,0,0,0,0,7ab6fd766ff6
AU,796,3,AU796.3,U796.3,0,11,0,0,0,1,0,0,0,15c30d22e84f
AU,796,4,AU796.4,U796.4,0,25,0,0,0,1,0,0,0,124424b9e6bb
AU,796,5,AU796.5,U796.5,0,15,0,0,0,0,1,0,0,c69677a8e222
AU,796,6,AU796.6,U796.6,0,11,0,0,0,0,0,0,0,d573418dd63d
AU,796,7,AU796.7,U796.7,0,10,0,0,0,1,0,0,0,f38be2d00ea1
AU,797,0,AU797.0,U797.0,1,7,0,0,0,0,0,0,0,bbd36bdf969d
AU,797,1,AU797.1,U797.1,0,44,0,0,0,1,0,0,0,74890284906a
AU,797,2,AU797.2,U797.2,0,53,0,0,0,1,0,0,0,4cae008ce2e4
AU,797,3,AU797.3,U797.3,0,65,0,0,0,0,0,0,0,8ceff6243d4d
AU,797,4,AU797.4,U797.4,0,14,0,0,0,1,0,0,0,194e5feb5f75
AU,797,5,AU797.5,U797.5,0,15,0,0,0,1,0,0,0,806ef3cbe73a
AU,798,0,AU798.0,U798.0,1,7,0,0,0,0,0,0,0,2112b38ee5ce
AU,798,1,AU798.1,U798.1,0,9,0,0,0,1,0,0,0,4b24a7fba047
AU,798,2,AU798.2,U798.2,0,33,0,1,0,0,0,0,0,2b91aea9c890
AU,798,3,AU798.3,U798.3,0,20,0,0,0,1,1,0,0,1150d7248511
AU,799,0,AU799.0,U799.0,1,7,0,0,0,0,0,0,0,7a2ff1b64845
AU,799,1,AU799.1,U799.1,0,28,0,0,0,0,0,0,0,538d6af47be7
AU,799,2,AU799.2,U799.2,0,42,0,0,0,0,0,0,0,acb1a4d8267b
AU,799,3,AU799.3,U799.3,0,20,0,0,0,0,0,0,0,3a0d50282d94
AU,799,4,AU799.4,U799.4,0,10,0,0,0,0,0,0,0,88a2a1698aab
AU,799,5,AU799.5,U799.5,0,10,0,0,0,0,0,0,0,2cfc9c06aa94
AU,799,6,AU799.6,U799.6,0,8,0,1,0,0,0,0,0,7a00e05ebdaf
AU,799,7,AU799.7,U799.7,0,34,0,0,0,1,0,0,0,fb68136ec2eb
AU,799,8,AU799.8,U799.8,0,12,0,0,0,0,0,0,0,90b43dd91466
AU,799,9,AU799.9,U799.9,0,10,0,0,0,0,0,0,0,9735f7c11e07
AU,799,10,AU799.10,U799.10,0,11,0,0,0,0,0,0,0,9a3c0d680260
AU,799,11,AU799.11,U799.11,0,9,0,0,0,0,0,0,0,55897d70f836
AU,800,0,AU800.0,U800.0,1,6,0,0,0,0,0,0,0,0fe09dfd8eca
AU,800,1,AU800.1,U800.1,0,20,0,0,0,0,0,0,0,5ab0366ba245
AU,800,2,AU800.2,U800.2,0,17,0,0,0,0,0,0,0,181ecbbce538
AU,800,3,AU800.3,U800.3,0,9,0,0,0,1,0,0,0,3e6135ef7ecd
AU,800,4,AU800.4,U800.4,0,25,0,0,0,1,0,0,0,cf373ba8803c
AU,800,5,AU800.5,U800.5,0,39,0,0,0,0,0,0,0,6541b015c546
AU,800,6,AU800.6,U800.6,0,14,0,0,0,0,0,0,0,e4f96c3d66a1
AU,800,7,AU800.7,U800.7,0,26,0,0,0,0,0,0,0,2137ebcaf6fe
AU,801,0,AU801.0,U801.0,1,7,0,0,0,0,0,0,0,d00cb28dc51d
AU,801,1,AU801.1,U801.1,0,16,0,0,0,0,0,0,0,bdf2406ca22f
AU,801,2,AU801.2,U801.2,0,9,0,0,0,0,0,0,0,76122203980b
AU,801,3,AU801.3,U801.3,0,37,0,0,0,0,0,0,0,5883c3f96098
AU,801,4,AU801.4,U801.4,0,15,1,0,0,0,0,0,1,d3ee78c9d00a
AU,801,5,AU801.5,U801.5,0,6,0,0,0,0,0,0,0,16531692fa4c
AU,801,6,AU801.6,U801.6,0,8,0,0,0,0,0,0,0,96b2d10c6926
AU,801,7,AU801.7,U801.7,0,13,0,0,0,0,0,0,0,adc1673b4930
AU,801,8,AU801.8,U801.8,0,11,0,0,0,0,0,0,0,2fb598f78fa7
AU,801,9,AU801.9,U801.9,0,3,0,0,0,0,0,0,0,d702c5ad159b
AU,802,0,AU802.0,U802.0,1,7,0,0,0,0,0,0,0,6f9e5cb1b0bd
AU,802,1,AU802.1,U802.1,0,8,0,0,0,1,0,0,0,37cbd5cb3014
AU,802,2,AU802.2,U802.2,0,19,0,0,0,1,0,0,0,9dcc1a84d280
AU,802,3,AU802.3,U802.3,0,15,0,0,0,0,0,0,0,f6085d555b76
AU,802,4,AU802.4,U802.4,0,8,0,0,0,0,0,0,0,b1f7ffc74250
AU,802,5,AU802.5,U802.5,0,35,1,0,0,1,0,1,0,ba2054ec2700
AU,802,6,AU802.6,U802.6,0,9,0,0,0,0,0,0,0,dd063b58f6db
AU,802,7,AU802.7,U802.7,0,11,0,0,0,1,0,0,0,40b55e0aa8c4
AU,802,8,AU802.8,U802.8,0,9,0,0,0,0,0,0,0,49ab758a8602
AU,802,9,AU802.9,U802.9,0,8,1,0,0,0,0,0,1,c5ed2ce79d11
AU,803,0,AU803.0,U803.0,1,7,0,0,0,0,0,0,0,0afe4919c0ae
AU,803,1,AU803.1,U803.1,0,14,0,0,0,0,0,0,0,78f8a9843bc2
AU,803,2,AU803.2,U803.2,0,9,0,0,0,0,0,0,0,eb666ce066ca
AU,803,3,AU803.3,U803.3,0,13,0,0,0,0,0,0,0,7c2bca506ee1
AU,803,4,AU803.4,U803.4,0,14,0,0,0,0,0,0,0,ca522833dee5
AU,803,5,AU803.5,U803.5,0,18,0,0,0,0,0,0,0,9b1446ef0b42
AU,803,6,AU803.6,U803.6,0,23,0,0,0,0,0,0,0,53b40b6ecd61
AU,803,7,AU803.7,U803.7,0,15,0,0,0,0,0,0,0,61b363268333
AU,804,0,AU804.0,U804.0,1,7,0,0,0,0,0,0,0,9d0d420c95e3
AU,804,1,AU804.1,U804.1,0,10,0,0,0,0,0,0,0,8eb6bf67cca9
AU,804,2,AU804.2,U804.2,0,9,0,0,0,0,0,0,0,f03071e18731
AU,804,3,AU804.3,U804.3,0,6,0,0,0,0,0,0,0,4dde9c43eb14
AU,804,4,AU804.4,U804.4,0,8,0,0,0,1,0,0,0,f7123853137a
AU,804,5,AU804.5,U804.5,0,12,0,0,0,0,1,0,0,407461646c64
AU,804,6,AU804.6,U804.6,0,17,0,0,0,1,0,0,0,6308474af262
AU,804,7,AU804.7,U804.7,0,20,0,0,0,1,0,0,0,0fbdf1b91844
AU,804,8,AU804.8,U804.8,0,29,0,0,0,0,0,0,0,6f1fd2616840
AU,804,9,AU804.9,U804.9,0,33,0,0,0,0,0,0,0,06b035427d73
AU,804,10,AU804.10,U804.10,0,15,0,0,0,0,1,0,0,e87631daf505
AU,804,11,AU804.11,U804.11,0,55,0,0,0,0,1,0,0,f7d4520d990f
AU,804,12,AU804.12,U804.12,0,12,0,0,0,0,0,0,0,1e8985b7c8c1
AU,805,0,AU805.0,U805.0,1,6,0,0,0,0,0,0,0,1b9ecedd474b
AU,805,1,AU805.1,U805.1,0,13,0,0,0,0,0,0,0,433074245625
AU,805,2,AU805.2,U805.2,0,7,0,0,0,0,0,0,0,6acd41996946
AU,805,3,AU805.3,U805.3,0,16,0,0,0,1,0,0,0,f299ae7f77c8
AU,805,4,AU805.4,U805.4,0,6,0,0,0,1,0,0,0,8198e274e4ee
AU,805,5,AU805.5,U805.5,0,15,0,0,0,1,0,0,0,80a5d05ba0f3
AU,805,6,AU805.6,U805.6,0,9,0,0,0,0,0,0,0,524acede3f44
AU,805,7,AU805.7,U805.7,0,24,0,0,0,0,1,0,0,210374e28d64
AU,805,8,AU805.8,U805.8,0,18,0,0,0,0,1,0,0,6b228feb50dd
AU,805,9,AU805.9,U805.9,0,8,0,0,0,0,0,0,0,63d301fd0db5
AU,805,10,AU805.10,U805.10,0,8,0,0,0,0,0,0,0,59273505acf7
AU,806,0,AU806.0,U806.0,1,7,0,0,0,0,0,0,0,fae82e4b001b
AU,806,1,AU806.1,U806.1,0,12,0,0,0,0,0,0,0,b91d1621d0ec
AU,806,2,AU806.2,U806.2,0,12,0,0,0,1,0,0,0,db949d967947
AU,806,3,AU806.3,U806.3,0,14,0,0,0,0,0,0,0,882cf2f3c101
AU,806,4,AU806.4,U806.4,0,9,0,0,0,0,0,0,0,da26828675b9
AU,806,5,AU806.5,U806.5,0,8,0,0,0,0,0,0,0,bc77cdcbc168
AU,806,6,AU806.6,U806.6,0,5,0,0,0,0,0,0,0,94b35288211b
AU,806,7,AU806.7,U806.7,0,5,0,0,0,0,0,0,0,8c00f473ceb8
AU,806,8,AU806.8,U806.8,0,14,1,0,0,0,0,0,1,e2b641c6b4df
AU,806,9,AU806.9,U806.9,0,7,0,0,0,0,0,0,0,a438c10455de
AU,806,10,AU806.10,U806.10,0,13,0,0,0,0,0,0,0,e44092e3be47
AU,806,11,AU806.11,U806.11,0,5,0,0,0,0,0,0,0,6db7458f1b2a
AU,807,0,AU807.0,U807.0,1,7,0,0,0,0,0,0,0,2aeee9ab436f
AU,807,1,AU807.1,U807.1,0,12,0,0,0,1,0,0,0,df7d1ecfc06b
AU,807,2,AU807.2,U807.2,0,13,0,0,0,0,0,0,0,feb55817994c
AU,807,3,AU807.3,U807.3,0,15,1,0,0,0,0,1,0,587ac5a2d2d4
AU,807,4,AU807.4,U807.4,0,10,0,0,0,0,0,0,0,f982f2d36444
AU,807,5,AU807.5,U807.5,0,9,0,0,0,0,0,0,0,f1424ddaa9ab
AU,807,6,AU807.6,U807.6,0,9,0,0,0,0,0,0,0,b67a13835d7a
AU,807,7,AU807.7,U807.7,0,10,0,0,0,0,0,0,0,f1550e6508a1
AU,807,8,AU807.8,U807.8,0,9,0,0,0,0,0,0,0,61c5e1762204
AU,807,9,AU807.9,U807.9,0,35,0,0,0,0,0,0,0,8025fcd2251c
AU,808,0,AU808.0,U808.0,1,7,0,0,0,0,0,0,0,93b1452735c1
AU,808,1,AU808.1,U808.1,0,14,0,0,0,1,0,0,0,5358f19ac4d9
AU,808,2,AU808.2,U808.2,0,9,0,0,0,0,0,0,0,53cf35984997
AU,808,3,AU808.3,U808.3,0,7,0,0,0,0,0,0,0,db220eafd095
AU,808,4,AU808.4,U808.4,0,58,0,0,0,1,0,0,0,547572fd5569
AU,808,5,AU808.5,U808.5,0,13,0,1,0,0,0,0,0,132d0d95b8b0
AU,808,6,AU808.6,U808.6,0,13,0,0,0,1,1,0,0,df33ef0da8bc
AU,809,0,AU809.0,U809.0,1,7,0,0,0,0,0,0,0,7938b1b4d49e
AU,809,1,AU809.1,U809.1,0,14,0,0,0,1,0,0,0,37e015e250d5
AU,809,2,AU809.2,U809.2,0,19,0,0,0,0,0,0,0,14d63f0b7bb0
AU,809,3,AU809.3,U809.3,0,20,0,0,0,0,0,0,0,e42cf67d03b3
AU,809,4,AU809.4,U809.4,0,11,0,0,0,0,0,0,0,ad4615113009
AU,809,5,AU809.5,U809.5,0,12,0,0,0,0,0,0,0,adb6ea925a53
AU,809,6,AU809.6,U809.6,0,6,0,0,0,0,0,0,0,78fb838b5a16
AU,809,7,AU809.7,U809.7,0,70,0,0,0,0,0,0,0,93d4398e274e
AU,809,8,AU809.8,U809.8,0,13,0,0,0,0,0,0,0,09ff89fc6267
AU,809,9,AU809.9,U809.9,0,15,0,0,0,0,0,0,0,399ec4c8ec6c
AU,810,0,AU810.0,U810.0,1,7,0,0,0,0,0,0,0,4e15072905fb
AU,810,1,AU810.1,U810.1,0,74,0,0,0,1,0,0,0,50a473ce0f55
AU,810,2,AU810.2,U810.2,0,8,0,0,0,0,0,0,0,673bbf2b07cd
AU,810,3,AU810.3,U810.3,0,49,0,0,0,0,0,0,0,68da3e45143b
AU,811,0,AU811.0,U811.0,1,7,0,0,0,0,0,0,0,880ae873ce8e
AU,811,1,AU811.1,U811.1,0,14,0,0,0,1,0,0,0,24ceff07599e
AU,811,2,AU811.2,U811.2,0,59,0,0,0,1,0,0,0,c47ed855bfa2
AU,811,3,AU811.3,U811.3,0,12,0,0,0,0,1,0,0,e31b58674000
AU,811,4,AU811.4,U811.4,0,10,0,0,0,0,0,0,0,8a1a1afa46c8
AU,811,5,AU811.5,U811.5,0,8,0,0,0,0,0,0,0,5ae133ec1713
AU,811,6,AU811.6,U811.6,0,8,0,0,0,0,0,0,0,1f4675ed1acf
AU,811,7,AU811.7,U811.7,0,9,0,0,0,0,0,0,0,b76e754ae3f3
AU,812,0,AU812.0,U812.0,1,7,0,0,0,0,0,0,0,5c850f87526e
AU,812,1,AU812.1,U812.1,0,14,0,0,0,0,0,0,0,bef4182ebd99
AU,812,2,AU812.2,U812.2,0,10,0,0,0,0,0,0,0,1e0d702d2c83
AU,812,3,AU812.3,U812.3,0,18,0,0,0,1,0,0,0,4c1ce33179e4
AU,812,4,AU812.4,U812.4,0,13,0,0,0,1,0,0,0,c390a26633ff
AU,812,5,AU812.5,U812.5,0,8,0,0,0,0,0,0,0,15951d4fbb35
AU,812,6,AU812.6,U812.6,0,19,0,0,0,0,0,0,0,3992de703ce2
AU,812,7,AU812.7,U812.7,0,7,0,0,0,0,1,0,0,8397a03b1eb9
AU,812,8,AU812.8,U812.8,0,18,0,0,0,0,0,0,0,2b18eccaad82
AU,812,9,AU812.9,U812.9,0,11,0,0,0,0,0,0,0,88dd5be80537
AU,812,10,AU812.10,U812.10,0,13,0,0,0,1,1,0,0,dc42065b17ae
AU,812,11,AU812.11,U812.11,0,18,0,0,0,0,1,0,0,3d45e42dc450
AU,812,12,AU812.12,U812.12,0,12,0,0,0,0,0,0,0,3c74a2af9f10
AU,812,13,AU812.13,U812.13,0,5,0,0,0,0,0,0,0,d238e5773ce8
AU,813,0,AU813.0,U813.0,1,7,0,0,0,0,0,0,0,63272794d5a5
AU,813,1,AU813.1,U813.1,0,8,0,0,0,0,0,0,0,f26ed6071ba3
AU,813,2,AU813.2,U813.2,0,16,0,0,0,0,0,0,0,5b4fae1c1145
AU,813,3,AU813.3,U813.3,0,9,0,0,0,0,0,0,0,5f49e95c8d6f
AU,813,4,AU813.4,U813.4,0,19,0,0,0,0,0,0,0,aae925ba3ee7
AU,813,5,AU813.5,U813.5,0,10,0,0,0,0,0,0,0,40f5a9959263
AU,813,6,AU813.6,U813.6,0,9,0,0,0,0,0,0,0,ed998b901d1c
AU,813,7,AU813.7,U813.7,0,17,0,0,0,0,0,0,0,86d3585324fe
AU,813,8,AU813.8,U813.8,0,7,0,0,0,0,0,0,0,bb7fa7c2e935
AU,814,0,AU814.0,U814.0,1,7,0,0,0,0,0,0,0,ad386a1e4bb4
AU,814,1,AU814.1,U814.1,0,20,0,0,0,1,0,0,0,2781f5ce710d
AU,814,2,AU814.2,U814.2,0,15,0,0,0,1,0,0,0,86050b7a2a5d
AU,814,3,AU814.3,U814.3,0,21,0,0,0,0,0,0,0,927195f33b0a
AU,814,4,AU814.4,U814.4,0,8,0,0,0,0,0,0,0,6d7665b43326
AU,814,5,AU814.5,U814.5,0,16,0,0,0,0,0,0,0,8f8d04ab357f
AU,814,6,AU814.6,U814.6,0,19,0,0,0,0,0,0,0,74075a723f49
AU,814,7,AU814.7,U814.7,0,23,0,0,0,1,0,0,0,fccdb09572d9
AU,814,8,AU814.8,U814.8,0,19,0,0,0,0,1,0,0,6437873de8fe
AU,814,9,AU814.9,U814.9,0,29,1,0,0,0,0,0,1,4b8fdefa3272
AU,814,10,AU814.10,U814.10,0,9,0,0,0,0,1,0,0,6ed62b0bc42f
AU,814,11,AU814.11,U814.11,0,8,0,0,0,0,0,0,0,e6ae414aea28
AU,814,12,AU814.12,U814.12,0,5,0,0,0,0,0,0,0,1e20563db6f7
AU,814,13,AU814.13,U814.13,0,10,0,0,0,0,0,0,0,327cd7e00524
AU,814,14,AU814.14,U814.14,0,20,0,0,0,0,0,0,0,5b9b1dcd9bc0
AU,815,0,AU815.0,U815.0,1,7,0,0,0,0,0,0,0,23481fa7da69
AU,815,1,AU815.1,U815.1,0,27,0,0,0,0,0,0,0,4b12e18401b7
AU,815,2,AU815.2,U815.2,0,8,0,0,0,0,0,0,0,d8dd8ffc08d7
AU,815,3,AU815.3,U815.3,0,7,0,0,0,0,0,0,0,3498cee4aa92
AU,815,4,AU815.4,U815.4,0,9,0,0,0,1,0,0,0,f7d79b09feaf
AU,815,5,AU815.5,U815.5,0,25,0,0,0,0,0,0,0,8fcae9cacac6
AU,815,6,AU815.6,U815.6,0,15,1,0,0,1,0,0,1,2cffe82c457c
AU,815,7,AU815.7,U815.7,0,18,0,0,0,0,0,0,0,77f0d70f9c17
AU,815,8,AU815.8,U815.8,0,12,0,0,0,1,0,0,0,ecce389d7c7d
AU,816,0,AU816.0,U816.0,1,7,0,0,0,0,0,0,0,24908f158188
AU,816,1,AU816.1,U816.1,0,41,0,0,1,0,1,0,0,43098d459567
AU,816,2,AU816.2,U816.2,0,11,0,0,0,0,0,0,0,9960bad8cbe0
AU,816,3,AU816.3,U816.3,0,7,0,0,0,0,0,0,0,840a6746cc0f
AU,816,4,AU816.4,U816.4,0,9,0,0,0,1,0,0,0,506c5985def3
AU,816,5,AU816.5,U816.5,0,11,0,0,0,1,0,0,0,1b269be90965
AU,816,6,AU816.6,U816.6,0,15,0,0,0,0,0,0,0,1a58f6870f3b
AU,816,7,AU816.7,U816.7,0,9,0,0,0,0,0,0,0,6fb81d0a1dd3
AU,816,8,AU816.8,U816.8,0,33,0,0,0,0,0,0,0,e805162dad01
AU,816,9,AU816.9,U816.9,0,10,0,0,0,0,0,0,0,87aa3127906f
AU,816,10,AU816.10,U816.10,0,6,0,0,0,0,0,0,0,bc5a9cb3e535
